"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
287,26316339,"jeffssenyo1",0,231.25,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) LeBron James,(PF) Markieff Morris,(C) Marc Gasol,(PF) Marcus Morris,(PG) Darren Collison,(SF) Harrison Barnes"
287,26446408,"SirGiant",0,231.25,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Blake Griffin,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Tony Allen,(SG) Courtney Lee"
287,26446724,"JonaCash",0,231.25,"(PG) Kyrie Irving,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Blake Griffin,(C) Marc Gasol,(PF) Kenneth Faried,(SG) Courtney Lee,(PF) Marcus Morris"
293,26363997,"eads911",0,231.00,"(PG) Chris Paul,(SG) Gerald Green,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(SF) Andre Iguodala,(PG) Isaiah Thomas,(C) Anderson Varejao"
293,26419012,"newloafers",0,231.00,"(PG) Darren Collison,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Kevin Love,(C) Marc Gasol,(SF) Rudy Gay,(SG) Gerald Green,(C) Alex Len"
293,26445109,"stewy1385",0,231.00,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Draymond Green,(PF) Kevin Love,(C) Andrew Bogut,(PF) Marcus Morris,(SG) Jamal Crawford,(SG) Gerald Green"
293,26447446,"pear35",0,231.00,"(PG) Chris Paul,(SG) Klay Thompson,(SF) LeBron James,(PF) Jason Thompson,(C) Andrew Bogut,(SF) Harrison Barnes,(PG) Trey Burke,(SG) Courtney Lee"
293,26449378,"WB1234567890",0,231.00,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Zach Randolph,(C) Anderson Varejao,(PF) Trevor Booker,(PG) Darren Collison,(PG) Mike Conley"
298,26377578,"Lazyguy44",0,230.75,"(PG) Ty Lawson,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Kenneth Faried,(C) Andrew Bogut,(SF) Draymond Green,(SG) Klay Thompson,(C) JaVale McGee"
298,26379679,"remias",0,230.75,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Kevin Love,(C) Andrew Bogut,(PF) Zach Randolph,(SG) Tony Allen,(C) DeAndre Jordan"
298,26449371,"zsolodar",0,230.75,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) LeBron James,(PF) Trevor Booker,(C) DeMarcus Cousins,(SF) Omri Casspi,(PG) Leandro Barbosa,(SG) Tony Allen"
301,26446640,"mart51031",0,230.50,"(PG) Chris Paul,(SG) Gerald Green,(SF) Rudy Gay,(PF) Tristan Thompson,(C) JaVale McGee,(SF) Draymond Green,(PG) Darren Collison,(PG) Ty Lawson"
301,26446797,"michaelervin60",0,230.50,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) LeBron James,(PF) Markieff Morris,(C) DeAndre Jordan,(SF) Wilson Chandler,(SG) Tony Allen,(SG) Gerald Green"
301,26448857,"georgeguzdek",0,230.50,"(PG) Trey Burke,(SG) Courtney Lee,(SF) Wilson Chandler,(PF) Blake Griffin,(C) DeMarcus Cousins,(PF) Trevor Booker,(SG) Jamal Crawford,(SF) Rudy Gay"
301,26450931,"dcfantasysports",0,230.50,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(PF) Marcus Morris,(SG) Jamal Crawford,(SG) Courtney Lee"
305,26268076,"Stgraybob",0,230.25,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Trevor Booker,(PG) Darren Collison,(SG) Jamal Crawford"
306,26240376,"ajwalker",0,230.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Anderson Varejao,(PF) Marcus Morris,(PG) Isaiah Thomas,(C) Andrew Bogut"
306,26246387,"lkdogg",0,230.00,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Zach Randolph,(SG) Courtney Lee,(PF) David Lee"
306,26320567,"jlm9561",0,230.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Trevor Booker,(PG) Isaiah Thomas,(C) Enes Kanter"
306,26320569,"jlm9561",0,230.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Trevor Booker,(PG) Isaiah Thomas,(C) Enes Kanter"
306,26348348,"miked7773",0,230.00,"(PG) Kyrie Irving,(SG) Eric Bledsoe,(SF) Rudy Gay,(PF) Markieff Morris,(C) Enes Kanter,(PF) Tristan Thompson,(PG) Ty Lawson,(SG) J.J. Redick"
306,26409229,"jbiv",0,230.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Marc Gasol,(PF) Trevor Booker,(PG) Isaiah Thomas,(C) Enes Kanter"
306,26444345,"BrooklynUSA",0,230.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Draymond Green,(PF) Kenneth Faried,(C) Andrew Bogut,(SF) Wilson Chandler,(PG) Isaiah Thomas,(SF) Gordon Hayward"
306,26444750,"ncarolina61886",0,230.00,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Andre Iguodala,(PF) Trevor Booker,(C) Andrew Bogut,(SF) Rudy Gay,(PG) Ty Lawson,(C) Marc Gasol"
306,26450773,"TravisTanner",0,230.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeAndre Jordan,(SF) Andre Iguodala,(SG) Courtney Lee,(SG) Alec Burks"
315,26422775,"twominutedrill",0,229.75,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Anderson Varejao,(PF) Trevor Booker,(PG) Darren Collison,(SG) Gerald Green"
315,26444126,"spartan112119",0,229.75,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Trevor Booker,(C) Marc Gasol,(SF) Gordon Hayward,(SG) Alec Burks,(C) Anderson Varejao"
315,26445366,"tommy2times",0,229.75,"(PG) Stephen Curry,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Leandro Barbosa,(C) Alex Len"
315,26447074,"dedblzr97",0,229.75,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Rudy Gay,(PF) Tristan Thompson,(C) DeMarcus Cousins,(SF) Harrison Barnes,(SG) Tony Allen,(C) Enes Kanter"
315,26448041,"DJIrish33",0,229.75,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Trevor Booker,(PG) Darren Collison,(SG) Courtney Lee"
320,26334873,"No_Maam",0,229.50,"(PG) Mike Conley,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Alex Len,(PF) Markieff Morris,(SG) Jamal Crawford,(PG) Isaiah Thomas"
320,26421389,"newman349",0,229.50,"(PG) Ty Lawson,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Kevin Love,(SG) Gerald Green,(SG) Alec Burks"
322,26211537,"blackjesus1986",0,229.25,"(PG) Kyrie Irving,(SG) Gerald Green,(SF) LeBron James,(PF) Trevor Booker,(C) DeAndre Jordan,(PF) Kevin Love,(SG) Tony Allen,(SG) Randy Foye"
322,26399439,"cmc5261",0,229.25,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Kevin Love,(C) Anderson Varejao,(PF) Jason Thompson,(SG) Gerald Green,(C) Marc Gasol"
322,26449247,"blickittyblack",0,229.25,"(PG) Chris Paul,(SG) Tony Allen,(SF) Rudy Gay,(PF) Marcus Morris,(C) Marc Gasol,(SF) Harrison Barnes,(PG) Isaiah Thomas,(PG) Kyrie Irving"
325,26340551,"yashi13",0,229.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(SF) Harrison Barnes,(SG) Courtney Lee,(PF) Marcus Morris"
325,26443913,"Saugerjint",0,229.00,"(PG) Chris Paul,(SG) Alec Burks,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(PF) Marcus Morris,(SG) Courtney Lee,(C) Alex Len"
325,26448134,"Golfnutshane",0,229.00,"(PG) Kyrie Irving,(SG) Alec Burks,(SF) LeBron James,(PF) Zach Randolph,(C) Enes Kanter,(PF) Trevor Booker,(SG) Dion Waiters,(PG) Mike Conley"
325,26450928,"bigbeef51",0,229.00,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Draymond Green,(PF) Blake Griffin,(C) Spencer Hawes,(SF) Harrison Barnes,(PG) Kyrie Irving,(SG) Jamal Crawford"
329,26243986,"keithx007",0,228.75,"(PG) Mike Conley,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Marc Gasol,(PF) Marcus Morris,(SG) Jamal Crawford,(PF) Trevor Booker"
329,26249129,"leobez",0,228.75,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Trevor Booker,(C) Marc Gasol,(PF) Kevin Love,(SG) Alec Burks,(PF) Zach Randolph"
329,26448928,"jlm9561",0,228.75,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Trevor Booker,(C) DeMarcus Cousins,(PF) Markieff Morris,(SG) Jamal Crawford,(PF) Marcus Morris"
332,26253861,"sgtskeever",0,228.50,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Andre Iguodala,(PF) Markieff Morris,(C) Marc Gasol,(PF) Kevin Love,(SG) Tony Allen,(PG) Mike Conley"
332,26253865,"sgtskeever",0,228.50,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Andre Iguodala,(PF) Markieff Morris,(C) Marc Gasol,(PF) Kevin Love,(SG) Tony Allen,(PG) Mike Conley"
332,26379678,"remias",0,228.50,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Marcus Morris,(C) Marc Gasol,(SF) LeBron James,(PG) Darren Collison,(SG) Tony Allen"
332,26450102,"kgossett21",0,228.50,"(PG) Goran Dragic,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Kevin Love,(C) DeMarcus Cousins,(SF) Wilson Chandler,(PG) Trey Burke,(C) Anderson Varejao"
332,26450427,"testme",0,228.50,"(PG) Isaiah Thomas,(SG) Gerald Green,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(PF) Markieff Morris,(SG) Jamal Crawford,(PF) Trevor Booker"
337,26242650,"ROCKSTEADY13",0,228.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Trevor Booker,(C) DeMarcus Cousins,(SF) Gordon Hayward,(SG) Ben McLemore,(SF) Andre Iguodala"
337,26277173,"lordpete",0,228.25,"(PG) Isaiah Thomas,(SG) Tony Allen,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(SG) Courtney Lee,(C) Marc Gasol"
337,26423121,"buc2thkilla",0,228.25,"(PG) Kyrie Irving,(SG) J.J. Redick,(SF) Rudy Gay,(PF) Kevin Love,(C) Alex Len,(SF) LeBron James,(SG) Courtney Lee,(PF) Trevor Booker"
340,26258261,"steelerslakers",0,228.00,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(SF) Harrison Barnes,(PG) Isaiah Thomas,(C) Enes Kanter"
340,26384616,"joeglo",0,228.00,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Blake Griffin,(C) DeMarcus Cousins,(PF) Markieff Morris,(PG) Beno Udrih,(SF) Wilson Chandler"
342,26431057,"leborunner",0,227.75,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Kevin Love,(C) Timofey Mozgov,(PF) Marcus Morris,(SG) Alec Burks,(SG) Courtney Lee"
342,26444969,"Boiieee",0,227.75,"(PG) Isaiah Thomas,(SG) Tony Allen,(SF) LeBron James,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Derrick Favors,(PG) Trey Burke,(SG) Courtney Lee"
342,26447005,"RotoLord",0,227.75,"(PG) Goran Dragic,(SG) Klay Thompson,(SF) LeBron James,(PF) Markieff Morris,(C) Rudy Gobert,(PF) Jason Thompson,(SG) Courtney Lee,(C) DeMarcus Cousins"
342,26450968,"Tomahawkswr83",0,227.75,"(PG) Stephen Curry,(SG) Alec Burks,(SF) Rudy Gay,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Tristan Thompson,(PG) Isaiah Thomas,(SG) Gerald Green"
346,26253864,"sgtskeever",0,227.50,"(PG) Dante Exum,(SG) Courtney Lee,(SF) Andre Iguodala,(PF) Markieff Morris,(C) DeMarcus Cousins,(PF) Blake Griffin,(PG) Ty Lawson,(SG) Jamal Crawford"
346,26287412,"johnfennelly",0,227.50,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Tristan Thompson,(C) Andrew Bogut,(SF) Draymond Green,(SG) Tony Allen,(C) JaVale McGee"
346,26446838,"keith60027",0,227.50,"(PG) Goran Dragic,(SG) Eric Bledsoe,(SF) Wilson Chandler,(PF) Kevin Love,(C) Andrew Bogut,(SF) Draymond Green,(SG) Alec Burks,(SF) Gordon Hayward"
349,26272538,"prdpnoy2004",0,227.25,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) LeBron James,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Alec Burks,(PF) Marcus Morris"
349,26437436,"BuckinBroncos",0,227.25,"(PG) Darren Collison,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Kevin Love,(C) Andrew Bogut,(PF) Zach Randolph,(SG) Jamal Crawford,(SG) Courtney Lee"
349,26446892,"qnumber25",0,227.25,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Kevin Love,(C) Enes Kanter,(SF) Draymond Green,(SG) Jamal Crawford,(PF) Jason Thompson"
352,26272623,"gooey911",0,227.00,"(PG) Trey Burke,(SG) Eric Bledsoe,(SF) Rudy Gay,(PF) Trevor Booker,(C) Enes Kanter,(PF) Markieff Morris,(SG) Arron Afflalo,(C) DeMarcus Cousins"
352,26376476,"thunderboy",0,227.00,"(PG) Darren Collison,(SG) Gerald Green,(SF) LeBron James,(PF) Kevin Love,(C) Marc Gasol,(PF) Marcus Morris,(SG) Courtney Lee,(C) Enes Kanter"
352,26420766,"emadigan",0,227.00,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Kevin Love,(C) Andrew Bogut,(PF) Marcus Morris,(PG) Darren Collison,(SG) Courtney Lee"
352,26444726,"squirters",0,227.00,"(PG) Trey Burke,(SG) J.J. Redick,(SF) LeBron James,(PF) Kenneth Faried,(C) Enes Kanter,(SF) Gordon Hayward,(PG) Mike Conley,(SG) Randy Foye"
352,26445988,"STOUTJ23",0,227.00,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Draymond Green,(PF) Zach Randolph,(C) Timofey Mozgov,(PF) Trevor Booker,(PG) Chris Paul,(C) Anderson Varejao"
352,26446451,"tsauk19",0,227.00,"(PG) Isaiah Thomas,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Blake Griffin,(C) DeMarcus Cousins,(PF) Trevor Booker,(SG) Courtney Lee,(SG) Jamal Crawford"
352,26446632,"Doot29",0,227.00,"(PG) Stephen Curry,(SG) Gerald Green,(SF) Draymond Green,(PF) Kevin Love,(C) Anderson Varejao,(PF) Zach Randolph,(PG) Isaiah Thomas,(C) Enes Kanter"
352,26446854,"tootsiesproles",0,227.00,"(PG) Ty Lawson,(SG) Gerald Green,(SF) Rudy Gay,(PF) Zach Randolph,(C) Alex Len,(SF) Draymond Green,(PG) Isaiah Thomas,(PG) Chris Paul"
360,26247747,"CubbyBayer",0,226.75,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Trevor Booker,(C) Marc Gasol,(SF) Rudy Gay,(SG) Tony Allen,(PG) Isaiah Thomas"
360,26382124,"MANDYMETS",0,226.75,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Isaiah Thomas,(C) Alex Len"
360,26382831,"MANDYMETS",0,226.75,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Marcus Morris,(PG) Isaiah Thomas,(C) Alex Len"
360,26444420,"bradp",0,226.75,"(PG) Goran Dragic,(SG) Alec Burks,(SF) Omri Casspi,(PF) Markieff Morris,(C) Andrew Bogut,(SF) Rudy Gay,(PG) Mike Conley,(PF) Blake Griffin"
360,26449198,"tsauk19",0,226.75,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Wilson Chandler,(PF) Blake Griffin,(C) Marc Gasol,(PF) Trevor Booker,(SG) Courtney Lee,(PG) Isaiah Thomas"
365,26220892,"rinaki09",0,226.50,"(PG) Chris Paul,(SG) Arron Afflalo,(SF) Harrison Barnes,(PF) Trevor Booker,(C) JaVale McGee,(SF) Draymond Green,(PG) Stephen Curry,(SG) Klay Thompson"
365,26263728,"GeeNasty2Much",0,226.50,"(PG) Chris Paul,(SG) Tony Allen,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(SF) Andre Iguodala,(PG) Beno Udrih,(SG) Courtney Lee"
365,26279783,"Sgbtiger",0,226.50,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Omri Casspi,(PF) Derrick Favors,(C) DeMarcus Cousins,(PF) Markieff Morris,(PG) Darren Collison,(SF) Shawn Marion"
365,26279829,"Sgbtiger",0,226.50,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Omri Casspi,(PF) Derrick Favors,(C) DeMarcus Cousins,(PF) Markieff Morris,(PG) Darren Collison,(SF) Shawn Marion"
365,26323085,"dconnerii",0,226.50,"(PG) Darren Collison,(SG) Alec Burks,(SF) Harrison Barnes,(PF) Blake Griffin,(C) DeMarcus Cousins,(PF) Markieff Morris,(SG) Courtney Lee,(SG) Tony Allen"
365,26422434,"rjfire15",0,226.50,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Draymond Green,(PF) Tristan Thompson,(C) Marc Gasol,(PF) Trevor Booker,(PG) Isaiah Thomas,(SF) Gordon Hayward"
365,26428203,"realyellowmamba",0,226.50,"(PG) Kyrie Irving,(SG) Klay Thompson,(SF) Gordon Hayward,(PF) Zach Randolph,(C) DeMarcus Cousins,(SF) Omri Casspi,(PG) Leandro Barbosa,(SG) Gerald Green"
365,26443479,"andrewthebruin",0,226.50,"(PG) Darren Collison,(SG) Gerald Green,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Andrew Bogut,(SF) Andre Iguodala,(PG) Stephen Curry,(SG) Courtney Lee"
365,26444559,"Realflayva",0,226.50,"(PG) Trey Burke,(SG) Alec Burks,(SF) LeBron James,(PF) Markieff Morris,(C) Andrew Bogut,(PF) David Lee,(PG) Isaiah Thomas,(SF) Draymond Green"
365,26446420,"choffma9",0,226.50,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Tristan Thompson,(C) DeMarcus Cousins,(PF) Marcus Morris,(SG) Gerald Green,(C) Enes Kanter"
375,26376776,"Lazyguy44",0,226.25,"(PG) Darren Collison,(SG) Alec Burks,(SF) LeBron James,(PF) Kevin Love,(C) Anderson Varejao,(PF) Trevor Booker,(SG) Tony Allen,(SF) Draymond Green"
375,26444665,"jrswick",0,226.25,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Rudy Gay,(PF) Trevor Booker,(C) Andrew Bogut,(SF) Andre Iguodala,(PG) Darren Collison,(PG) Stephen Curry"
375,26445611,"ewiz13",0,226.25,"(PG) Mike Conley,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Zach Randolph,(C) Marc Gasol,(SF) Draymond Green,(SG) Arron Afflalo,(PG) Goran Dragic"
375,26448364,"fantasymaster",0,226.25,"(PG) Darren Collison,(SG) Jamal Crawford,(SF) Gordon Hayward,(PF) Markieff Morris,(C) Anderson Varejao,(PF) Zach Randolph,(PG) Kyrie Irving,(SG) J.J. Redick"
375,26448706,"ashaknees",0,226.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Kevin Love,(C) Andrew Bogut,(SF) Gordon Hayward,(SG) Courtney Lee,(PF) Marcus Morris"
375,26450033,"kiddie36",0,226.25,"(PG) Kyrie Irving,(SG) Alec Burks,(SF) Gordon Hayward,(PF) Kevin Love,(C) Enes Kanter,(PF) Derrick Favors,(PG) Beno Udrih,(PG) Trey Burke"
375,26450150,"dchesher5",0,226.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Kevin Love,(C) Andrew Bogut,(SF) Gordon Hayward,(SG) Courtney Lee,(PF) Marcus Morris"
375,26450894,"BDLoki66",0,226.25,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(PF) Marcus Morris,(SG) Courtney Lee,(PF) Markieff Morris"
383,26423826,"Ikoma46",0,226.00,"(PG) Trey Burke,(SG) Arron Afflalo,(SF) Wilson Chandler,(PF) Zach Randolph,(C) DeMarcus Cousins,(SF) Harrison Barnes,(SG) Courtney Lee,(PG) Stephen Curry"
383,26448171,"Baba1970",0,226.00,"(PG) Darren Collison,(SG) Alec Burks,(SF) Harrison Barnes,(PF) Tristan Thompson,(C) Andrew Bogut,(PF) Derrick Favors,(SG) Klay Thompson,(SF) Rudy Gay"
383,26450586,"jmigs",0,226.00,"(PG) Chris Paul,(SG) Eric Bledsoe,(SF) Andre Iguodala,(PF) Zach Randolph,(C) DeAndre Jordan,(SF) Draymond Green,(SG) Gerald Green,(SG) Tony Allen"
386,26250756,"leobez",0,225.75,"(PG) Isaiah Thomas,(SG) Alec Burks,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Marc Gasol,(PF) Markieff Morris,(SG) Jamal Crawford,(SG) Gerald Green"
386,26289897,"ivyhenry22",0,225.75,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Wilson Chandler,(PF) Tristan Thompson,(C) Andrew Bogut,(SF) Harrison Barnes,(SG) Tony Allen,(SF) LeBron James"
386,26290155,"ivyhenry22",0,225.75,"(PG) Stephen Curry,(SG) Jamal Crawford,(SF) Wilson Chandler,(PF) Tristan Thompson,(C) Andrew Bogut,(SF) Harrison Barnes,(SG) Tony Allen,(SF) LeBron James"
386,26444131,"esquivel09",0,225.75,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Trevor Booker,(C) Anderson Varejao,(SF) Shawn Marion,(SG) Gerald Green,(C) DeMarcus Cousins"
386,26445880,"cheftonbates",0,225.75,"(PG) Mike Conley,(SG) J.J. Redick,(SF) LeBron James,(PF) Tristan Thompson,(C) DeMarcus Cousins,(SF) Harrison Barnes,(SG) Dion Waiters,(C) Enes Kanter"
386,26448221,"joey1",0,225.75,"(PG) Isaiah Thomas,(SG) Alec Burks,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Marc Gasol,(PF) Markieff Morris,(SG) Gerald Green,(SG) Jamal Crawford"
392,26426064,"SPORTSGARAGE",0,225.50,"(PG) Stephen Curry,(SG) Arron Afflalo,(SF) Rudy Gay,(PF) Jason Thompson,(C) Enes Kanter,(PF) Markieff Morris,(PG) Ty Lawson,(SG) Jamal Crawford"
392,26443881,"Raheemsupreme912",0,225.50,"(PG) Darren Collison,(SG) Klay Thompson,(SF) Harrison Barnes,(PF) Blake Griffin,(C) Enes Kanter,(PF) Trevor Booker,(PG) Mike Conley,(C) DeAndre Jordan"
392,26443899,"jlm9561",0,225.50,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Markieff Morris,(C) Enes Kanter,(PF) Trevor Booker,(PG) Stephen Curry,(SG) Tony Allen"
392,26446827,"randypforter",0,225.50,"(PG) Kyrie Irving,(SG) Eric Bledsoe,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(PF) Trevor Booker,(SG) Tony Allen,(SF) Harrison Barnes"
392,26450400,"okd42",0,225.50,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Trevor Booker,(PG) Chris Paul,(C) Alex Len"
397,26447160,"jtkeefer",0,225.25,"(PG) Ty Lawson,(SG) Nik Stauskas,(SF) Rudy Gay,(PF) Kevin Love,(C) DeMarcus Cousins,(PF) Carl Landry,(PG) Trey Burke,(C) Anderson Varejao"
397,26448599,"wlmrs24",0,225.25,"(PG) Isaiah Thomas,(SG) Arron Afflalo,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(SF) Harrison Barnes,(SG) Courtney Lee,(PG) Darren Collison"
397,26450100,"larin1477",0,225.25,"(PG) Ty Lawson,(SG) Eric Bledsoe,(SF) Gordon Hayward,(PF) Kenneth Faried,(C) Andrew Bogut,(PF) Trevor Booker,(SG) Klay Thompson,(SG) Courtney Lee"
400,26301245,"zmcmoto1",0,225.00,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Trevor Booker,(C) Timofey Mozgov,(PF) Zach Randolph,(SG) Klay Thompson,(SG) Jamal Crawford"
400,26444872,"topdawg235",0,225.00,"(PG) Ty Lawson,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Zach Randolph,(C) Marc Gasol,(SF) Andre Iguodala,(SG) Courtney Lee,(SG) Gerald Green"
400,26446002,"gldneagle",0,225.00,"(PG) Chris Paul,(SG) Klay Thompson,(SF) Draymond Green,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Tristan Thompson,(PG) Isaiah Thomas,(SG) Arron Afflalo"
403,26378607,"Mawolfe33",0,224.75,"(PG) Isaiah Thomas,(SG) Klay Thompson,(SF) Wilson Chandler,(PF) Kevin Love,(C) Andrew Bogut,(PF) Markieff Morris,(PG) Trey Burke,(PG) Mike Conley"
403,26403839,"JohnPaul87",0,224.75,"(PG) Darren Collison,(SG) Courtney Lee,(SF) Gordon Hayward,(PF) Markieff Morris,(C) Andrew Bogut,(PF) Kenneth Faried,(PG) Isaiah Thomas,(SG) Klay Thompson"
403,26444979,"ChunknWoozer",0,224.75,"(PG) Isaiah Thomas,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Kevin Love,(C) Marc Gasol,(PF) Zach Randolph,(SG) Jamal Crawford,(C) Alex Len"
403,26445569,"ferrellikd",0,224.75,"(PG) Isaiah Thomas,(SG) Jamal Crawford,(SF) Draymond Green,(PF) Kevin Love,(C) Enes Kanter,(PF) Zach Randolph,(SG) Tony Allen,(C) Marc Gasol"
403,26445618,"NadoAlley",0,224.75,"(PG) Chris Paul,(SG) Courtney Lee,(SF) Rudy Gay,(PF) Marcus Morris,(C) Alex Len,(PF) Blake Griffin,(SG) Klay Thompson,(SF) Draymond Green"
403,26445855,"chiphead3223",0,224.75,"(PG) Chris Paul,(SG) Arron Afflalo,(SF) LeBron James,(PF) Marcus Morris,(C) DeMarcus Cousins,(SF) Harrison Barnes,(SG) Ben McLemore,(PF) Trevor Booker"
